Country Name,Country Code,Series Name,Series Code,Series_type,2021 [YR2021],2022 [YR2022],2023 [YR2023],series_type,2021Q1 [YR2021Q1],2021Q2 [YR2021Q2],2021Q3 [YR2021Q3],2021Q4 [YR2021Q4],2022Q1 [YR2022Q1],2022Q2 [YR2022Q2],2022Q3 [YR2022Q3],2022Q4 [YR2022Q4],2023Q1 [YR2023Q1],2023Q2 [YR2023Q2],2023Q3 [YR2023Q3],2023Q4 [YR2023Q4]
China,CHN,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,,0,..,..,Poverty indicators,,,,,,,,,,,,
China,CHN,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,,17,..,..,Poverty indicators,,,,,,,,,,,,
China,CHN,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,,0,..,..,Poverty indicators,,,,,,,,,,,,
China,CHN,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,,19,..,..,Poverty indicators,,,,,,,,,,,,
China,CHN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,..,..,..,Poverty indicators,,,,,,,,,,,,
China,CHN,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,,..,..,..,Unemployment,,,,,,,,,,,,
China,CHN,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,,13.374,15.934,16.919,Unemployment,,,,,,,,,,,,
China,CHN,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,,..,..,..,Unemployment,,,,,,,,,,,,
China,CHN,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,,12.422,14.811,15.745,Unemployment,,,,,,,,,,,,
China,CHN,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,,14.25,..,..,Unemployment,,,,,,,,,,,,
China,CHN,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,,11.163,13.318,14.178,Unemployment,,,,,,,,,,,,
China,CHN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,5.11,..,..,Unemployment,,,,,,,,,,,,
China,CHN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,4.55,4.98,4.67,Unemployment,,,,,,,,,,,,
China,CHN,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,..,..,..,Unemployment,,,,,,,,,,,,
China,CHN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,5.04,5.516,5.173,Unemployment,,,,,,,,,,,,
China,CHN,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,,..,..,..,Unemployment,,,,,,,,,,,,
China,CHN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,3.953,4.326,4.057,Unemployment,,,,,,,,,,,,
China,CHN,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,,..,..,..,Unemployment,,,,,,,,,,,,
China,CHN,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,,..,..,..,Unemployment,,,,,,,,,,,,
China,CHN,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,,..,..,..,Unemployment,,,,,,,,,,,,
China,CHN,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,,..,..,..,Unemployment,,,,,,,,,,,,
China,CHN,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,,..,..,..,Unemployment,,,,,,,,,,,,
China,CHN,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,,..,..,..,Unemployment,,,,,,,,,,,,
China,CHN,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,..,..,..,Unemployment,,,,,,,,,,,,
China,CHN,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,,..,..,..,Unemployment,,,,,,,,,,,,
China,CHN,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,,..,..,..,Unemployment,,,,,,,,,,,,
China,CHN,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,,62.14454059,..,..,Annual freshwater withdrawals,,,,,,,,,,,,
China,CHN,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,,20.12936744,..,..,Annual freshwater withdrawals,,,,,,,,,,,,
China,CHN,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,17.72609197,..,..,Annual freshwater withdrawals,,,,,,,,,,,,
China,CHN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,20.20974795,..,..,Annual freshwater withdrawals,,,,,,,,,,,,
China,CHN,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,568.48,..,..,Annual freshwater withdrawals,,,,,,,,,,,,
China,CHN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,,85.9,87.8,..,Access to clean fuels and technologies for cooking,,,,,,,,,,,,
China,CHN,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,,72.4,75.8,..,Access to clean fuels and technologies for cooking,,,,,,,,,,,,
China,CHN,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,,94.5,95.2,..,Access to clean fuels and technologies for cooking,,,,,,,,,,,,
China,CHN,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,,203.8378734,217.1287767,227.9445732,Broad money,,,,,,,,,,,,
China,CHN,Broad money (current LCU),FM.LBL.BMNY.CN,,2.34E+14,2.62E+14,2.87E+14,Broad money,,,,,,,,,,,,
China,CHN,Broad money growth (annual %),FM.LBL.BMNY.ZG,,9.075745734,11.66330022,9.848834535,Broad money,,,,,,,,,,,,
China,CHN,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,,10.59672482,11.74127048,11.75872445,Broad money,,,,,,,,,,,,
China,CHN,Claims on central government (annual growth as % of broad money),FM.AST.CGOV.ZG.M3,,2.094292056,2.761421195,2.792120091,Claims,,,,,,,,,,,,
China,CHN,Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,,..,..,..,Claims,,,,,,,,,,,,
China,CHN,Claims on private sector (annual growth as % of broad money),FM.AST.PRVT.ZG.M3,,8.554996445,8.796261892,8.056557638,Claims,,,,,,,,,,,,
China,CHN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,6.44897518,6.737158112,7.083998423,exchange rate,,,,,,,,,,,,
China,CHN,Real effective exchange rate index (2010 = 100),PX.REX.REER,,127.328418,125.966431,116.0394435,exchange rate,,,,,,,,,,,,
Germany,DEU,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,,..,..,..,Broad money,,,,,,,,,,,,
Germany,DEU,Broad money (current LCU),FM.LBL.BMNY.CN,,..,..,..,Broad money,,,,,,,,,,,,
Germany,DEU,Broad money growth (annual %),FM.LBL.BMNY.ZG,,..,..,..,Broad money,,,,,,,,,,,,
Germany,DEU,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,,..,..,..,Broad money,,,,,,,,,,,,
Germany,DEU,Claims on central government (annual growth as % of broad money),FM.AST.CGOV.ZG.M3,,..,..,..,Claims,,,,,,,,,,,,
Germany,DEU,Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,,..,..,..,Claims,,,,,,,,,,,,
Germany,DEU,Claims on private sector (annual growth as % of broad money),FM.AST.PRVT.ZG.M3,,..,..,..,Claims,,,,,,,,,,,,
Germany,DEU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,0.845494139,0.949623753,0.924839558,exchange rate,,,,,,,,,,,,
Germany,DEU,Real effective exchange rate index (2010 = 100),PX.REX.REER,,97.13995968,93.7213134,97.1443097,exchange rate,,,,,,,,,,,,
Japan,JPN,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,,281.9455368,284.665258,275.5569422,Broad money,,,,,,,,,,,,
Japan,JPN,Broad money (current LCU),FM.LBL.BMNY.CN,,1.56E+15,1.59E+15,1.63E+15,Broad money,,,,,,,,,,,,
Japan,JPN,Broad money growth (annual %),FM.LBL.BMNY.ZG,,2.945157822,2.268993929,2.158940293,Broad money,,,,,,,,,,,,
Japan,JPN,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,,10.09774055,9.870305126,8.949061357,Broad money,,,,,,,,,,,,
Japan,JPN,Claims on central government (annual growth as % of broad money),FM.AST.CGOV.ZG.M3,,0.095290076,-0.063487259,2.210412074,Claims,,,,,,,,,,,,
Japan,JPN,Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,,2.750976457,-0.073063943,2.889304853,Claims,,,,,,,,,,,,
Japan,JPN,Claims on private sector (annual growth as % of broad money),FM.AST.PRVT.ZG.M3,,0.988086923,1.572578947,1.86513502,Claims,,,,,,,,,,,,
Japan,JPN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,109.7543238,131.4981404,140.4911001,exchange rate,,,,,,,,,,,,
Japan,JPN,Real effective exchange rate index (2010 = 100),PX.REX.REER,,70.69116244,61.01097912,58.11491152,exchange rate,,,,,,,,,,,,
India,IND,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,,82.10203483,..,..,Broad money,,,,,,,,,,,,
India,IND,Broad money (current LCU),FM.LBL.BMNY.CN,,1.94E+14,..,..,Broad money,,,,,,,,,,,,
India,IND,Broad money growth (annual %),FM.LBL.BMNY.ZG,,11.29710567,..,..,Broad money,,,,,,,,,,,,
India,IND,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,,4.072757428,..,..,Broad money,,,,,,,,,,,,
India,IND,Claims on central government (annual growth as % of broad money),FM.AST.CGOV.ZG.M3,,2.594670506,..,..,Claims,,,,,,,,,,,,
India,IND,Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,,..,..,..,Claims,,,,,,,,,,,,
India,IND,Claims on private sector (annual growth as % of broad money),FM.AST.PRVT.ZG.M3,,5.806218088,..,..,Claims,,,,,,,,,,,,
India,IND,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,73.91801282,78.60449058,82.59927645,exchange rate,,,,,,,,,,,,
India,IND,Real effective exchange rate index (2010 = 100),PX.REX.REER,,..,..,..,exchange rate,,,,,,,,,,,,
United States,USA,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,,114.9809344,103.8161168,99.12791711,Broad money,,,,,,,,,,,,
United States,USA,Broad money (current LCU),FM.LBL.BMNY.CN,,2.72E+13,2.70E+13,2.75E+13,Broad money,,,,,,,,,,,,
United States,USA,Broad money growth (annual %),FM.LBL.BMNY.ZG,,16.85668337,-0.84280258,1.776394992,Broad money,,,,,,,,,,,,
United States,USA,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,,38.0210092,38.20783613,35.52887385,Broad money,,,,,,,,,,,,
United States,USA,Claims on central government (annual growth as % of broad money),FM.AST.CGOV.ZG.M3,,12.67334133,-3.916926706,-0.393185277,Claims,,,,,,,,,,,,
United States,USA,Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,,6.037187781,3.197856047,2.014442875,Claims,,,,,,,,,,,,
United States,USA,Claims on private sector (annual growth as % of broad money),FM.AST.PRVT.ZG.M3,,1.761209024,5.169487554,1.206869309,Claims,,,,,,,,,,,,
United States,USA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,1,1,1,exchange rate,,,,,,,,,,,,
United States,USA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,115.6271055,126.625654,127.5404195,exchange rate,,,,,,,,,,,,
United States,USA,Classification of household consumption,SPI.D5.2.5.HOUS,,1,1,1,Classification indicators,,,,,,,,,,,,
United States,USA,Classification of national industry,SPI.D5.2.3.CNIN,,1,1,1,Classification indicators,,,,,,,,,,,,
United States,USA,Classification of status of employment,SPI.D5.2.6.EMPL,,1,1,1,Classification indicators,,,,,,,,,,,,
United States,USA,Compilation of government finance statistics,SPI.D5.2.8.FINA,,1,1,1,Compilation of government finance statistics,,,,,,,,,,,,
United States,USA,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,,1,1,1,Compilation of monetary and financial statistics,,,,,,,,,,,,
United States,USA,Dimension 3.4: Institutional Statistics,SPI.DIM3.4.INDEX,,0.775,0.661,0.8285,Dimension indicators,,,,,,,,,,,,
United States,USA,Dimension 3.3: Environmental Statistics,SPI.DIM3.3.INDEX,,0.95,0.9545,0.9165,Dimension indicators,,,,,,,,,,,,
United States,USA,Dimension 3.2: Economic Statistics,SPI.DIM3.2.INDEX,,0.861166667,0.8385,0.9555,Dimension indicators,,,,,,,,,,,,
United States,USA,Dimension 3.1: Social Statistics,SPI.DIM3.1.INDEX,,0.855833333,0.772833333,0.82,Dimension indicators,,,,,,,,,,,,
United States,USA,Dimension 2.4: Data services,SPI.DIM2.4.INDEX,,1,1,1,Dimension indicators,,,,,,,,,,,,
United States,USA,Dimension 5.5: Finance,SPI.DIM5.5.INDEX,,1,1,1,Dimension indicators,,,,,,,,,,,,
United States,USA,Labor Force Survey (Availability score over 10 years),SPI.D4.1.6.LABR,,1,1,1,Survey,,,,,,,,,,,,
United States,USA,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,,100,100,100,Pillar indicators,,,,,,,,,,,,
United States,USA,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,,92.7,93.13333333,93.13333333,Pillar indicators,,,,,,,,,,,,
United States,USA,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,,85.95,80.61875,88.39375,Pillar indicators,,,,,,,,,,,,
United States,USA,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,,85.1,85.625,85.625,Pillar indicators,,,,,,,,,,,,
United States,USA,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,,100,100,100,Pillar indicators,,,,,,,,,,,,
United States,USA,Availability of Comparable Poverty headcount ratio at $2.15 a day (5 year moving average),SPI.D1.5.POV,,1,1,1,Availability of Comparable Poverty headcount ratio at $2.15 a day (5 year moving average),,,,,,,,,,,,
United States,USA,Agriculture survey (Availability score over 10 years),SPI.D4.1.5.AGSVY,,1,1,1,Survey,,,,,,,,,,,,
United States,USA,Business process,SPI.D5.2.10.GSBP,,1,1,1,Business process,,,,,,,,,,,,
United States,USA,Business/establishment survey (Availability score over 10 years),SPI.D4.1.8.BZSVY,,1,1,1,Survey,,,,,,,,,,,,
United States,USA,Dimension 1.5: Data use by international organizations,SPI.DIM1.5.INDEX,,1,1,1,Dimension indicators,,,,,,,,,,,,
United States,USA,Dimension 5.2: Standards and Methods,SPI.DIM5.2.INDEX,,1,1,1,Dimension indicators,,,,,,,,,,,,
United States,USA,Dimension 5.1: Legislation and governance,SPI.DIM5.1.INDEX,,1,1,1,Dimension indicators,,,,,,,,,,,,
United States,USA,Dimension 4.3: Geospatial Data,SPI.DIM4.3.INDEX,,0.404,0.425,0.425,Dimension indicators,,,,,,,,,,,,
United States,USA,Dimension 4.2: Administrative Data,SPI.DIM4.2.INDEX,,1,1,1,Dimension indicators,,,,,,,,,,,,
United States,USA,GOAL 11: Sustainable Cities and Communities (5 year moving average),SPI.D3.11.CITY,,0.8,0.875,1,No Poverty indicators,,,,,,,,,,,,
United States,USA,GOAL 13: Climate Action (5 year moving average),SPI.D3.13.CLMT,,1,1,1,No Poverty indicators,,,,,,,,,,,,
United States,USA,GOAL 15: Life on Land (5 year moving average),SPI.D3.15.LAND,,0.9,0.909,0.833,No Poverty indicators,,,,,,,,,,,,
United States,USA,GOAL 3: Good Health and Well-being (5 year moving average),SPI.D3.3.HLTH,,0.96,0.92,0.88,No Poverty indicators,,,,,,,,,,,,
United States,USA,GOAL 4: Quality Education (5 year moving average),SPI.D3.4.EDUC,,0.6,0.4,0.833,No Poverty indicators,,,,,,,,,,,,
United States,USA,GOAL 5: Gender Equality (5 year moving average),SPI.D3.5.GEND,,0.8,0.667,0.75,No Poverty indicators,,,,,,,,,,,,
United States,USA,GOAL 6: Clean Water and Sanitation (5 year moving average),SPI.D3.6.WTRS,,0.875,0.875,0.857,No Poverty indicators,,,,,,,,,,,,
United States,USA,GOAL 7: Affordable and Clean Energy (5 year moving average),SPI.D3.7.ENRG,,0.667,0.667,0.833,No Poverty indicators,,,,,,,,,,,,
United States,USA,"GOAL 9: Industry, Innovation and Infrastructure (5 year moving average)",SPI.D3.9.INDY,,0.9,0.9,0.9,No Poverty indicators,,,,,,,,,,,,
United States,USA,GOAL 8: Decent Work and Economic Growth (5 year moving average),SPI.D3.8.WORK,,1,0.889,1,No Poverty indicators,,,,,,,,,,,,
United States,USA,Health/Demographic survey (Availability score over 10 years),SPI.D4.1.7.HLTH,,1,1,1,Survey,,,,,,,,,,,,
Japan,JPN,Classification of household consumption,SPI.D5.2.5.HOUS,,1,1,1,Classification indicators,,,,,,,,,,,,
Japan,JPN,Classification of national industry,SPI.D5.2.3.CNIN,,1,1,1,Classification indicators,,,,,,,,,,,,
Japan,JPN,Classification of status of employment,SPI.D5.2.6.EMPL,,1,1,1,Classification indicators,,,,,,,,,,,,
Japan,JPN,Compilation of government finance statistics,SPI.D5.2.8.FINA,,1,1,1,Compilation of government finance statistics,,,,,,,,,,,,
Japan,JPN,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,,1,1,1,Compilation of monetary and financial statistics,,,,,,,,,,,,
Japan,JPN,Dimension 3.4: Institutional Statistics,SPI.DIM3.4.INDEX,,0.806,0.789,0.862,Dimension indicators,,,,,,,,,,,,
Japan,JPN,Dimension 3.3: Environmental Statistics,SPI.DIM3.3.INDEX,,1,0.909,0.875,Dimension indicators,,,,,,,,,,,,
Japan,JPN,Dimension 3.2: Economic Statistics,SPI.DIM3.2.INDEX,,0.873666667,0.861166667,0.934666667,Dimension indicators,,,,,,,,,,,,
Japan,JPN,Dimension 3.1: Social Statistics,SPI.DIM3.1.INDEX,,0.787833333,0.762,0.762833333,Dimension indicators,,,,,,,,,,,,
Japan,JPN,Dimension 2.4: Data services,SPI.DIM2.4.INDEX,,1,1,1,Dimension indicators,,,,,,,,,,,,
Japan,JPN,Dimension 5.5: Finance,SPI.DIM5.5.INDEX,,1,1,1,Dimension indicators,,,,,,,,,,,,
Japan,JPN,Labor Force Survey (Availability score over 10 years),SPI.D4.1.6.LABR,,1,1,1,Survey,,,,,,,,,,,,
Japan,JPN,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,,95,95,95,Pillar indicators,,,,,,,,,,,,
Japan,JPN,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,,89.83333333,90.3,90.3,Pillar indicators,,,,,,,,,,,,
Japan,JPN,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,,84.88125,82.09375,85.36875,Pillar indicators,,,,,,,,,,,,
Japan,JPN,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,,83.825,84.05,84.05,Pillar indicators,,,,,,,,,,,,
Japan,JPN,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,,100,100,100,Pillar indicators,,,,,,,,,,,,
Japan,JPN,Availability of Comparable Poverty headcount ratio at $2.15 a day (5 year moving average),SPI.D1.5.POV,,1,1,1,Availability of Comparable Poverty headcount ratio at $2.15 a day (5 year moving average),,,,,,,,,,,,
Japan,JPN,Agriculture survey (Availability score over 10 years),SPI.D4.1.5.AGSVY,,1,1,1,Survey,,,,,,,,,,,,
Japan,JPN,Business process,SPI.D5.2.10.GSBP,,1,1,1,Business process,,,,,,,,,,,,
Japan,JPN,Business/establishment survey (Availability score over 10 years),SPI.D4.1.8.BZSVY,,1,1,1,Survey,,,,,,,,,,,,
Japan,JPN,Dimension 1.5: Data use by international organizations,SPI.DIM1.5.INDEX,,1,1,1,Dimension indicators,,,,,,,,,,,,
Japan,JPN,Dimension 5.2: Standards and Methods,SPI.DIM5.2.INDEX,,0.95,0.95,0.95,Dimension indicators,,,,,,,,,,,,
Japan,JPN,Dimension 5.1: Legislation and governance,SPI.DIM5.1.INDEX,,1,1,1,Dimension indicators,,,,,,,,,,,,
Japan,JPN,Dimension 4.3: Geospatial Data,SPI.DIM4.3.INDEX,,0.419,0.428,0.428,Dimension indicators,,,,,,,,,,,,
Japan,JPN,Dimension 4.2: Administrative Data,SPI.DIM4.2.INDEX,,1,1,1,Dimension indicators,,,,,,,,,,,,
Japan,JPN,GOAL 11: Sustainable Cities and Communities (5 year moving average),SPI.D3.11.CITY,,1,1,1,No Poverty indicators,,,,,,,,,,,,
Japan,JPN,GOAL 13: Climate Action (5 year moving average),SPI.D3.13.CLMT,,1,1,1,No Poverty indicators,,,,,,,,,,,,
Japan,JPN,GOAL 15: Life on Land (5 year moving average),SPI.D3.15.LAND,,1,0.818,0.75,No Poverty indicators,,,,,,,,,,,,
Japan,JPN,GOAL 3: Good Health and Well-being (5 year moving average),SPI.D3.3.HLTH,,0.92,0.88,0.88,No Poverty indicators,,,,,,,,,,,,
Japan,JPN,GOAL 4: Quality Education (5 year moving average),SPI.D3.4.EDUC,,0.6,0.6,0.833,No Poverty indicators,,,,,,,,,,,,
Japan,JPN,GOAL 5: Gender Equality (5 year moving average),SPI.D3.5.GEND,,0.8,0.667,0.75,No Poverty indicators,,,,,,,,,,,,
Japan,JPN,GOAL 6: Clean Water and Sanitation (5 year moving average),SPI.D3.6.WTRS,,0.75,0.75,0.714,No Poverty indicators,,,,,,,,,,,,
Japan,JPN,GOAL 7: Affordable and Clean Energy (5 year moving average),SPI.D3.7.ENRG,,0.667,0.667,0.833,No Poverty indicators,,,,,,,,,,,,
Japan,JPN,"GOAL 9: Industry, Innovation and Infrastructure (5 year moving average)",SPI.D3.9.INDY,,0.9,0.9,0.9,No Poverty indicators,,,,,,,,,,,,
Japan,JPN,GOAL 8: Decent Work and Economic Growth (5 year moving average),SPI.D3.8.WORK,,1,1,1,No Poverty indicators,,,,,,,,,,,,
